image_name,image_path,split,city,annotation_json,instance_path,yolo_annotation_path,instance_based_yolo
aachen_000058_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000058_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000058_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000058_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000058_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000058_000019_leftImg8bit.txt
aachen_000059_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000059_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000059_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000059_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000059_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000059_000019_leftImg8bit.txt
aachen_000060_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000060_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000060_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000060_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000060_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000060_000019_leftImg8bit.txt
aachen_000061_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000061_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000061_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000061_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000061_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000061_000019_leftImg8bit.txt
aachen_000062_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000062_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000062_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000062_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000062_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000062_000019_leftImg8bit.txt
aachen_000063_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000063_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000063_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000063_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000063_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000063_000019_leftImg8bit.txt
aachen_000064_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000064_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000064_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000064_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000064_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000064_000019_leftImg8bit.txt
aachen_000065_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000065_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000065_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000065_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000065_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000065_000019_leftImg8bit.txt
aachen_000066_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000066_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000066_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000066_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000066_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000066_000019_leftImg8bit.txt
aachen_000067_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000067_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000067_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000067_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000067_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000067_000019_leftImg8bit.txt
aachen_000068_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000068_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000068_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000068_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000068_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000068_000019_leftImg8bit.txt
aachen_000069_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000069_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000069_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000069_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000069_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000069_000019_leftImg8bit.txt
aachen_000070_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000070_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000070_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000070_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000070_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000070_000019_leftImg8bit.txt
aachen_000071_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000071_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000071_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000071_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000071_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000071_000019_leftImg8bit.txt
aachen_000072_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000072_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000072_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000072_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000072_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000072_000019_leftImg8bit.txt
aachen_000073_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000073_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000073_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000073_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000073_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000073_000019_leftImg8bit.txt
aachen_000074_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000074_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000074_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000074_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000074_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000074_000019_leftImg8bit.txt
aachen_000075_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000075_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000075_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000075_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000075_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000075_000019_leftImg8bit.txt
aachen_000076_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000076_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000076_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000076_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000076_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000076_000019_leftImg8bit.txt
aachen_000077_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000077_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000077_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000077_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000077_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000077_000019_leftImg8bit.txt
aachen_000078_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000078_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000078_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000078_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000078_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000078_000019_leftImg8bit.txt
aachen_000079_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000079_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000079_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000079_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000079_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000079_000019_leftImg8bit.txt
aachen_000080_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000080_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000080_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000080_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000080_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000080_000019_leftImg8bit.txt
aachen_000081_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000081_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000081_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000081_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000081_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000081_000019_leftImg8bit.txt
aachen_000082_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000082_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000082_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000082_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000082_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000082_000019_leftImg8bit.txt
aachen_000083_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000083_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000083_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000083_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000083_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000083_000019_leftImg8bit.txt
aachen_000084_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000084_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000084_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000084_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000084_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000084_000019_leftImg8bit.txt
aachen_000085_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000085_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000085_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000085_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000085_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000085_000019_leftImg8bit.txt
aachen_000086_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000086_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000086_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000086_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000086_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000086_000019_leftImg8bit.txt
aachen_000087_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000087_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000087_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000087_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000087_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000087_000019_leftImg8bit.txt
aachen_000088_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000088_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000088_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000088_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000088_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000088_000019_leftImg8bit.txt
aachen_000089_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000089_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000089_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000089_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000089_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000089_000019_leftImg8bit.txt
aachen_000090_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000090_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000090_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000090_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000090_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000090_000019_leftImg8bit.txt
aachen_000091_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000091_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000091_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000091_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000091_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000091_000019_leftImg8bit.txt
aachen_000092_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000092_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000092_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000092_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000092_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000092_000019_leftImg8bit.txt
aachen_000093_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000093_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000093_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000093_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000093_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000093_000019_leftImg8bit.txt
aachen_000094_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000094_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000094_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000094_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000094_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000094_000019_leftImg8bit.txt
aachen_000095_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000095_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000095_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000095_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000095_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000095_000019_leftImg8bit.txt
aachen_000096_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000096_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000096_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000096_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000096_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000096_000019_leftImg8bit.txt
aachen_000097_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000097_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000097_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000097_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000097_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000097_000019_leftImg8bit.txt
aachen_000098_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000098_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000098_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000098_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000098_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000098_000019_leftImg8bit.txt
aachen_000099_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000099_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000099_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000099_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000099_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000099_000019_leftImg8bit.txt
aachen_000100_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\aachen\aachen_000100_000019_leftImg8bit.png,train,aachen,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000100_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\aachen\aachen_000100_000019_gtFine_instanceIds.png,..\data\yolo_annotations\aachen_000100_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\aachen_000100_000019_leftImg8bit.txt
